Hour,Date,P(kWh),h_max
18,2022-04-05,2,215304.0
19,2022-04-05,0,215304.0
20,2022-04-05,0,215304.0
21,2022-04-05,0,215304.0
22,2022-04-05,0,215304.0
23,2022-04-05,0,215304.0
Hour,Date,P(kWh),h_max
00,2022-04-06,0,215304.0
01,2022-04-06,0,215304.0
02,2022-04-06,0,215304.0
03,2022-04-06,0,215304.0
04,2022-04-06,0,215304.0
05,2022-04-06,0,215304.0
06,2022-04-06,3,215307.0
07,2022-04-06,13,215320.0
08,2022-04-06,35,215355.0
09,2022-04-06,60,215415.0
10,2022-04-06,79,215494.0
11,2022-04-06,87,215581.0
12,2022-04-06,87,215668.0
13,2022-04-06,84,215752.0
14,2022-04-06,73,215825.0
15,2022-04-06,56,215881.0
16,2022-04-06,36,215917.0
17,2022-04-06,13,215930.0
18,2022-04-06,2,215932.0
19,2022-04-06,0,215932.0
20,2022-04-06,0,215932.0
21,2022-04-06,0,215932.0
22,2022-04-06,0,215932.0
23,2022-04-06,0,215932.0
Hour,Date,P(kWh),h_max
00,2022-04-07,0,215932.0
01,2022-04-07,0,215932.0
02,2022-04-07,0,215932.0
03,2022-04-07,0,215932.0
04,2022-04-07,0,215932.0
05,2022-04-07,0,215932.0
06,2022-04-07,2,215934.0
07,2022-04-07,3,215937.0
08,2022-04-07,30,215967.0
09,2022-04-07,15,215982.0
10,2022-04-07,53,216035.0
11,2022-04-07,80,216115.0
12,2022-04-07,82,216197.0
13,2022-04-07,85,216282.0
14,2022-04-07,75,216357.0
15,2022-04-07,58,216415.0
16,2022-04-07,37,216452.0
17,2022-04-07,14,216466.0
18,2022-04-07,2,216468.0
19,2022-04-07,0,216468.0
20,2022-04-07,0,216468.0
21,2022-04-07,0,216468.0
22,2022-04-07,0,216468.0
23,2022-04-07,0,216468.0
Hour,Date,P(kWh),h_max
00,2022-04-08,0,216468.0
01,2022-04-08,0,216468.0
02,2022-04-08,0,216468.0
03,2022-04-08,0,216468.0
04,2022-04-08,0,216468.0
05,2022-04-08,0,216468.0
06,2022-04-08,3,216471.0
07,2022-04-08,13,216484.0
08,2022-04-08,45,216529.0
09,2022-04-08,66,216595.0
10,2022-04-08,82,216677.0
11,2022-04-08,90,216767.0
12,2022-04-08,89,216856.0
13,2022-04-08,86,216942.0
14,2022-04-08,74,217016.0
15,2022-04-08,58,217074.0
16,2022-04-08,36,217110.0
17,2022-04-08,15,217125.0
18,2022-04-08,2,217127.0
19,2022-04-08,0,217127.0
20,2022-04-08,0,217127.0
21,2022-04-08,0,217127.0
22,2022-04-08,0,217127.0
23,2022-04-08,0,217127.0
Hour,Date,P(kWh),h_max
00,2022-04-09,0,217127.0
01,2022-04-09,0,217127.0
02,2022-04-09,0,217127.0
03,2022-04-09,0,217127.0
04,2022-04-09,0,217127.0
05,2022-04-09,0,217127.0
06,2022-04-09,3,217130.0
07,2022-04-09,14,217144.0
08,2022-04-09,40,217184.0
09,2022-04-09,62,217246.0
10,2022-04-09,77,217323.0
11,2022-04-09,82,217405.0
12,2022-04-09,83,217488.0
13,2022-04-09,78,217566.0
14,2022-04-09,68,217634.0
15,2022-04-09,53,217687.0
16,2022-04-09,34,217721.0
17,2022-04-09,14,217735.0
18,2022-04-09,2,217737.0
19,2022-04-09,0,217737.0
20,2022-04-09,0,217737.0
21,2022-04-09,0,217737.0
22,2022-04-09,0,217737.0
23,2022-04-09,0,217737.0
Hour,Date,P(kWh),h_max
00,2022-04-10,0,217737.0
01,2022-04-10,0,217737.0
02,2022-04-10,0,217737.0
03,2022-04-10,0,217737.0
04,2022-04-10,0,217737.0
05,2022-04-10,0,217737.0
06,2022-04-10,3,217740.0
07,2022-04-10,14,217754.0
08,2022-04-10,42,217796.0
09,2022-04-10,65,217861.0
10,2022-04-10,79,217940.0
11,2022-04-10,81,218021.0
12,2022-04-10,81,218102.0
13,2022-04-10,79,218181.0
14,2022-04-10,55,218236.0
15,2022-04-10,43,218279.0
16,2022-04-10,27,218306.0
17,2022-04-10,11,218317.0
18,2022-04-10,2,218319.0
19,2022-04-10,0,218319.0
20,2022-04-10,0,218319.0
21,2022-04-10,0,218319.0
22,2022-04-10,0,218319.0
23,2022-04-10,0,218319.0
Hour,Date,P(kWh),h_max
00,2022-04-11,0,218319.0
01,2022-04-11,0,218319.0
02,2022-04-11,0,218319.0
03,2022-04-11,0,218319.0
04,2022-04-11,0,218319.0
05,2022-04-11,0,218319.0
06,2022-04-11,5,218324.0
07,2022-04-11,16,218340.0
08,2022-04-11,40,218380.0
09,2022-04-11,65,218445.0
10,2022-04-11,80,218525.0
11,2022-04-11,80,218605.0
12,2022-04-11,77,218682.0
13,2022-04-11,68,218750.0
14,2022-04-11,68,218818.0
15,2022-04-11,53,218871.0
16,2022-04-11,35,218906.0
17,2022-04-11,14,218920.0
18,2022-04-11,2,218922.0
19,2022-04-11,0,218922.0
20,2022-04-11,0,218922.0
21,2022-04-11,0,218922.0
22,2022-04-11,0,218922.0
23,2022-04-11,0,218922.0
Hour,Date,P(kWh),h_max
00,2022-04-12,0,218922.0
01,2022-04-12,0,218922.0
02,2022-04-12,0,218922.0
03,2022-04-12,0,218922.0
04,2022-04-12,0,218922.0
05,2022-04-12,0,218922.0
06,2022-04-12,4,218926.0
07,2022-04-12,15,218941.0
08,2022-04-12,41,218982.0
09,2022-04-12,57,219039.0
10,2022-04-12,77,219116.0
11,2022-04-12,83,219199.0
12,2022-04-12,85,219284.0
13,2022-04-12,79,219363.0
14,2022-04-12,69,219432.0
15,2022-04-12,53,219485.0
16,2022-04-12,33,219518.0
17,2022-04-12,13,219531.0
18,2022-04-12,3,219534.0
19,2022-04-12,0,219534.0
20,2022-04-12,0,219534.0
21,2022-04-12,0,219534.0
22,2022-04-12,0,219534.0
23,2022-04-12,0,219534.0
Hour,Date,P(kWh),h_max
00,2022-04-13,0,219534.0
01,2022-04-13,0,219534.0
02,2022-04-13,0,219534.0
03,2022-04-13,0,219534.0
04,2022-04-13,0,219534.0
05,2022-04-13,0,219534.0
06,2022-04-13,0,219534.0
07,2022-04-13,3,219537.0
08,2022-04-13,6,219543.0
09,2022-04-13,15,219558.0
10,2022-04-13,22,219580.0
11,2022-04-13,19,219599.0
12,2022-04-13,44,219643.0
13,2022-04-13,41,219684.0
14,2022-04-13,18,219702.0
15,2022-04-13,12,219714.0
16,2022-04-13,7,219721.0
17,2022-04-13,2,219723.0
18,2022-04-13,0,219723.0
19,2022-04-13,0,219723.0
20,2022-04-13,0,219723.0
21,2022-04-13,0,219723.0
22,2022-04-13,0,219723.0
23,2022-04-13,0,219723.0
Hour,Date,P(kWh),h_max
00,2022-04-14,0,219723.0
01,2022-04-14,0,219723.0
02,2022-04-14,0,219723.0
03,2022-04-14,0,219723.0
04,2022-04-14,0,219723.0
05,2022-04-14,0,219723.0
06,2022-04-14,1,219724.0
07,2022-04-14,1,219725.0
08,2022-04-14,6,219731.0
09,2022-04-14,8,219739.0
10,2022-04-14,13,219752.0
11,2022-04-14,16,219768.0
12,2022-04-14,20,219788.0
13,2022-04-14,18,219806.0
14,2022-04-14,16,219822.0
15,2022-04-14,11,219833.0
16,2022-04-14,10,219843.0
17,2022-04-14,6,219849.0
18,2022-04-14,1,219850.0
19,2022-04-14,0,219850.0
20,2022-04-14,0,219850.0
21,2022-04-14,0,219850.0
22,2022-04-14,0,219850.0
23,2022-04-14,0,219850.0
Hour,Date,P(kWh),h_max
00,2022-04-15,0,219850.0
01,2022-04-15,0,219850.0
02,2022-04-15,0,219850.0
03,2022-04-15,0,219850.0
04,2022-04-15,0,219850.0
05,2022-04-15,0,219850.0
06,2022-04-15,3,219853.0
07,2022-04-15,13,219866.0
08,2022-04-15,46,219912.0
09,2022-04-15,68,219980.0
10,2022-04-15,81,220061.0
11,2022-04-15,88,220149.0
12,2022-04-15,84,220233.0
13,2022-04-15,81,220314.0
14,2022-04-15,76,220390.0
15,2022-04-15,58,220448.0
16,2022-04-15,37,220485.0
17,2022-04-15,15,220500.0
18,2022-04-15,1,220501.0
19,2022-04-15,0,220501.0
20,2022-04-15,0,220501.0
21,2022-04-15,0,220501.0
22,2022-04-15,0,220501.0
23,2022-04-15,0,220501.0
Hour,Date,P(kWh),h_max
00,2022-04-16,0,220501.0
01,2022-04-16,0,220501.0
02,2022-04-16,0,220501.0
03,2022-04-16,0,220501.0
04,2022-04-16,0,220501.0
05,2022-04-16,1,220502.0
06,2022-04-16,3,220505.0
07,2022-04-16,19,220524.0
08,2022-04-16,47,220571.0
09,2022-04-16,70,220641.0
10,2022-04-16,82,220723.0
11,2022-04-16,90,220813.0
12,2022-04-16,91,220904.0
13,2022-04-16,87,220991.0
14,2022-04-16,75,221066.0
15,2022-04-16,57,221123.0
16,2022-04-16,38,221161.0
17,2022-04-16,15,221176.0
18,2022-04-16,3,221179.0
19,2022-04-16,0,221179.0
20,2022-04-16,0,221179.0
21,2022-04-16,0,221179.0
22,2022-04-16,0,221179.0
23,2022-04-16,0,221179.0
Hour,Date,P(kWh),h_max
00,2022-04-17,0,221179.0
01,2022-04-17,0,221179.0
02,2022-04-17,0,221179.0
03,2022-04-17,0,221179.0
04,2022-04-17,0,221179.0
05,2022-04-17,0,221179.0
06,2022-04-17,4,221183.0
07,2022-04-17,19,221202.0
08,2022-04-17,49,221251.0
09,2022-04-17,71,221322.0
10,2022-04-17,86,221408.0
11,2022-04-17,92,221500.0
12,2022-04-17,92,221592.0
13,2022-04-17,86,221678.0
14,2022-04-17,75,221753.0
15,2022-04-17,58,221811.0
16,2022-04-17,38,221849.0
17,2022-04-17,15,221864.0
18,2022-04-17,3,221867.0
19,2022-04-17,0,221867.0
20,2022-04-17,0,221867.0
21,2022-04-17,0,221867.0
22,2022-04-17,0,221867.0
23,2022-04-17,0,221867.0
Hour,Date,P(kWh),h_max
00,2022-04-18,0,221867.0
01,2022-04-18,0,221867.0
02,2022-04-18,0,221867.0
03,2022-04-18,0,221867.0
04,2022-04-18,0,221867.0
05,2022-04-18,0,221867.0
06,2022-04-18,4,221871.0
07,2022-04-18,20,221891.0
08,2022-04-18,40,221931.0
09,2022-04-18,60,221991.0
10,2022-04-18,75,222066.0
11,2022-04-18,86,222152.0
12,2022-04-18,74,222226.0
13,2022-04-18,71,222297.0
14,2022-04-18,62,222359.0
15,2022-04-18,55,222414.0
16,2022-04-18,35,222449.0
17,2022-04-18,14,222463.0
18,2022-04-18,3,222466.0
19,2022-04-18,0,222466.0
20,2022-04-18,0,222466.0
21,2022-04-18,0,222466.0
22,2022-04-18,0,222466.0
23,2022-04-18,0,222466.0
Hour,Date,P(kWh),h_max
00,2022-04-19,0,222466.0
01,2022-04-19,0,222466.0
02,2022-04-19,0,222466.0
03,2022-04-19,0,222466.0
04,2022-04-19,0,222466.0
05,2022-04-19,0,222466.0
06,2022-04-19,4,222470.0
07,2022-04-19,19,222489.0
08,2022-04-19,43,222532.0
09,2022-04-19,64,222596.0
10,2022-04-19,74,222670.0
11,2022-04-19,80,222750.0
12,2022-04-19,82,222832.0
13,2022-04-19,83,222915.0
14,2022-04-19,75,222990.0
15,2022-04-19,56,223046.0
16,2022-04-19,32,223078.0
17,2022-04-19,16,223094.0
18,2022-04-19,2,223096.0
19,2022-04-19,0,223096.0
20,2022-04-19,0,223096.0
21,2022-04-19,0,223096.0
22,2022-04-19,0,223096.0
23,2022-04-19,0,223096.0
Hour,Date,P(kWh),h_max
00,2022-04-20,0,223096.0
01,2022-04-20,0,223096.0
02,2022-04-20,0,223096.0
03,2022-04-20,0,223096.0
04,2022-04-20,0,223096.0
05,2022-04-20,1,223097.0
06,2022-04-20,4,223101.0
07,2022-04-20,19,223120.0
08,2022-04-20,48,223168.0
09,2022-04-20,69,223237.0
10,2022-04-20,78,223315.0
11,2022-04-20,86,223401.0
12,2022-04-20,87,223488.0
13,2022-04-20,82,223570.0
14,2022-04-20,73,223643.0
15,2022-04-20,54,223697.0
16,2022-04-20,36,223733.0
17,2022-04-20,14,223747.0
18,2022-04-20,3,223750.0
19,2022-04-20,0,223750.0
20,2022-04-20,0,223750.0
21,2022-04-20,0,223750.0
22,2022-04-20,0,223750.0
23,2022-04-20,0,223750.0
Hour,Date,P(kWh),h_max
00,2022-04-21,0,223750.0
01,2022-04-21,0,223750.0
02,2022-04-21,0,223750.0
03,2022-04-21,0,223750.0
04,2022-04-21,0,223750.0
05,2022-04-21,0,223750.0
06,2022-04-21,5,223755.0
07,2022-04-21,9,223764.0
08,2022-04-21,16,223780.0
09,2022-04-21,21,223801.0
10,2022-04-21,24,223825.0
11,2022-04-21,26,223851.0
12,2022-04-21,17,223868.0
13,2022-04-21,17,223885.0
14,2022-04-21,9,223894.0
15,2022-04-21,13,223907.0
16,2022-04-21,18,223925.0
17,2022-04-21,16,223941.0
18,2022-04-21,3,223944.0
19,2022-04-21,0,223944.0
20,2022-04-21,0,223944.0
21,2022-04-21,0,223944.0
22,2022-04-21,0,223944.0
23,2022-04-21,0,223944.0
Hour,Date,P(kWh),h_max
00,2022-04-22,0,223944.0
01,2022-04-22,0,223944.0
02,2022-04-22,0,223944.0
03,2022-04-22,0,223944.0
04,2022-04-22,0,223944.0
05,2022-04-22,0,223944.0
06,2022-04-22,5,223949.0
07,2022-04-22,21,223970.0
08,2022-04-22,45,224015.0
09,2022-04-22,64,224079.0
10,2022-04-22,78,224157.0
11,2022-04-22,84,224241.0
12,2022-04-22,85,224326.0
13,2022-04-22,79,224405.0
14,2022-04-22,67,224472.0
15,2022-04-22,40,224512.0
16,2022-04-22,31,224543.0
17,2022-04-22,13,224556.0
18,2022-04-22,3,224559.0
19,2022-04-22,0,224559.0
20,2022-04-22,0,224559.0
21,2022-04-22,0,224559.0
22,2022-04-22,0,224559.0
23,2022-04-22,0,224559.0
Hour,Date,P(kWh),h_max
00,2022-04-23,0,224559.0
01,2022-04-23,0,224559.0
02,2022-04-23,0,224559.0
03,2022-04-23,0,224559.0
04,2022-04-23,0,224559.0
05,2022-04-23,1,224560.0
06,2022-04-23,5,224565.0
07,2022-04-23,18,224583.0
08,2022-04-23,30,224613.0
09,2022-04-23,60,224673.0
10,2022-04-23,71,224744.0
11,2022-04-23,66,224810.0
12,2022-04-23,75,224885.0
13,2022-04-23,80,224965.0
14,2022-04-23,62,225027.0
15,2022-04-23,37,225064.0
16,2022-04-23,23,225087.0
17,2022-04-23,12,225099.0
18,2022-04-23,3,225102.0
19,2022-04-23,0,225102.0
20,2022-04-23,0,225102.0
21,2022-04-23,0,225102.0
22,2022-04-23,0,225102.0
23,2022-04-23,0,225102.0
Hour,Date,P(kWh),h_max
00,2022-04-24,0,225102.0
01,2022-04-24,0,225102.0
02,2022-04-24,0,225102.0
03,2022-04-24,0,225102.0
04,2022-04-24,0,225102.0
05,2022-04-24,0,225102.0
06,2022-04-24,5,225107.0
07,2022-04-24,20,225127.0
08,2022-04-24,46,225173.0
09,2022-04-24,65,225238.0
10,2022-04-24,80,225318.0
11,2022-04-24,85,225403.0
12,2022-04-24,85,225488.0
13,2022-04-24,79,225567.0
14,2022-04-24,70,225637.0
15,2022-04-24,54,225691.0
16,2022-04-24,34,225725.0
17,2022-04-24,15,225740.0
18,2022-04-24,3,225743.0
19,2022-04-24,0,225743.0
20,2022-04-24,0,225743.0
21,2022-04-24,0,225743.0
22,2022-04-24,0,225743.0
23,2022-04-24,0,225743.0
Hour,Date,P(kWh),h_max
00,2022-04-25,0,225743.0
01,2022-04-25,0,225743.0
02,2022-04-25,0,225743.0
03,2022-04-25,0,225743.0
04,2022-04-25,0,225743.0
05,2022-04-25,0,225743.0
06,2022-04-25,6,225749.0
07,2022-04-25,23,225772.0
08,2022-04-25,46,225818.0
09,2022-04-25,63,225881.0
10,2022-04-25,75,225956.0
11,2022-04-25,80,226036.0
12,2022-04-25,58,226094.0
13,2022-04-25,52,226146.0
14,2022-04-25,38,226184.0
15,2022-04-25,27,226211.0
16,2022-04-25,16,226227.0
17,2022-04-25,9,226236.0
18,2022-04-25,2,226238.0
19,2022-04-25,0,226238.0
20,2022-04-25,0,226238.0
21,2022-04-25,0,226238.0
22,2022-04-25,0,226238.0
23,2022-04-25,0,226238.0
Hour,Date,P(kWh),h_max
00,2022-04-26,0,226238.0
01,2022-04-26,0,226238.0
02,2022-04-26,0,226238.0
03,2022-04-26,0,226238.0
04,2022-04-26,0,226238.0
05,2022-04-26,0,226238.0
06,2022-04-26,1,226239.0
07,2022-04-26,5,226244.0
08,2022-04-26,7,226251.0
09,2022-04-26,14,226265.0
10,2022-04-26,32,226297.0
11,2022-04-26,17,226314.0
12,2022-04-26,13,226327.0
13,2022-04-26,15,226342.0
14,2022-04-26,10,226352.0
15,2022-04-26,3,226355.0
16,2022-04-26,4,226359.0
17,2022-04-26,4,226363.0
18,2022-04-26,2,226365.0
19,2022-04-26,0,226365.0
20,2022-04-26,0,226365.0
21,2022-04-26,0,226365.0
22,2022-04-26,0,226365.0
23,2022-04-26,0,226365.0
Hour,Date,P(kWh),h_max
00,2022-04-27,0,226365.0
01,2022-04-27,0,226365.0
02,2022-04-27,0,226365.0
03,2022-04-27,0,226365.0
04,2022-04-27,0,226365.0
05,2022-04-27,0,226365.0
06,2022-04-27,6,226371.0
07,2022-04-27,16,226387.0
08,2022-04-27,46,226433.0
09,2022-04-27,62,226495.0
10,2022-04-27,80,226575.0
11,2022-04-27,86,226661.0
12,2022-04-27,85,226746.0
13,2022-04-27,70,226816.0
14,2022-04-27,53,226869.0
15,2022-04-27,55,226924.0
16,2022-04-27,30,226954.0
17,2022-04-27,15,226969.0
18,2022-04-27,5,226974.0
19,2022-04-27,0,226974.0
20,2022-04-27,0,226974.0
21,2022-04-27,0,226974.0
22,2022-04-27,0,226974.0
23,2022-04-27,0,226974.0
Hour,Date,P(kWh),h_max
00,2022-04-28,0,226974.0
01,2022-04-28,0,226974.0
02,2022-04-28,0,226974.0
03,2022-04-28,0,226974.0
04,2022-04-28,0,226974.0
05,2022-04-28,0,226974.0
06,2022-04-28,6,226980.0
07,2022-04-28,22,227002.0
08,2022-04-28,45,227047.0
09,2022-04-28,63,227110.0
10,2022-04-28,75,227185.0
11,2022-04-28,82,227267.0
12,2022-04-28,83,227350.0
13,2022-04-28,70,227420.0
14,2022-04-28,68,227488.0
15,2022-04-28,35,227523.0
16,2022-04-28,25,227548.0
17,2022-04-28,15,227563.0
18,2022-04-28,3,227566.0
19,2022-04-28,0,227566.0
20,2022-04-28,0,227566.0
21,2022-04-28,0,227566.0
22,2022-04-28,0,227566.0
23,2022-04-28,0,227566.0
Hour,Date,P(kWh),h_max
00,2022-04-29,0,227566.0
01,2022-04-29,0,227566.0
02,2022-04-29,0,227566.0
03,2022-04-29,0,227566.0
04,2022-04-29,0,227566.0
05,2022-04-29,0,227566.0
06,2022-04-29,1,227567.0
07,2022-04-29,2,227569.0
08,2022-04-29,5,227574.0
09,2022-04-29,11,227585.0
10,2022-04-29,15,227600.0
11,2022-04-29,42,227642.0
12,2022-04-29,48,227690.0
13,2022-04-29,18,227708.0
14,2022-04-29,12,227720.0
15,2022-04-29,7,227727.0
16,2022-04-29,9,227736.0
17,2022-04-29,4,227740.0
18,2022-04-29,1,227741.0
19,2022-04-29,0,227741.0
20,2022-04-29,0,227741.0
21,2022-04-29,0,227741.0
22,2022-04-29,0,227741.0
23,2022-04-29,0,227741.0
Hour,Date,P(kWh),h_max
00,2022-04-30,0,227741.0
01,2022-04-30,0,227741.0
02,2022-04-30,0,227741.0
03,2022-04-30,0,227741.0
04,2022-04-30,0,227741.0
05,2022-04-30,0,227741.0
06,2022-04-30,3,227744.0
07,2022-04-30,12,227756.0
08,2022-04-30,26,227782.0
09,2022-04-30,43,227825.0
10,2022-04-30,53,227878.0
11,2022-04-30,39,227917.0
12,2022-04-30,34,227951.0
13,2022-04-30,48,227999.0
14,2022-04-30,48,228047.0
15,2022-04-30,42,228089.0
16,2022-04-30,25,228114.0
17,2022-04-30,14,228128.0
18,2022-04-30,4,228132.0
19,2022-04-30,0,228132.0
20,2022-04-30,0,228132.0
21,2022-04-30,0,228132.0
22,2022-04-30,0,228132.0
23,2022-04-30,0,228132.0
