Hour,Date,P(kWh),h_max
23,2022-06-05,0,248801.0
Hour,Date,P(kWh),h_max
00,2022-06-06,0,248801.0
01,2022-06-06,0,248801.0
02,2022-06-06,0,248801.0
03,2022-06-06,0,248801.0
04,2022-06-06,0,248801.0
05,2022-06-06,0,248801.0
06,2022-06-06,2,248803.0
07,2022-06-06,11,248814.0
08,2022-06-06,8,248822.0
09,2022-06-06,31,248853.0
10,2022-06-06,36,248889.0
11,2022-06-06,43,248932.0
12,2022-06-06,15,248947.0
13,2022-06-06,14,248961.0
14,2022-06-06,11,248972.0
15,2022-06-06,20,248992.0
16,2022-06-06,15,249007.0
17,2022-06-06,11,249018.0
18,2022-06-06,5,249023.0
19,2022-06-06,1,249024.0
20,2022-06-06,0,249024.0
21,2022-06-06,0,249024.0
22,2022-06-06,0,249024.0
23,2022-06-06,0,249024.0
Hour,Date,P(kWh),h_max
00,2022-06-07,0,249024.0
01,2022-06-07,0,249024.0
02,2022-06-07,0,249024.0
03,2022-06-07,0,249024.0
04,2022-06-07,0,249024.0
05,2022-06-07,1,249025.0
06,2022-06-07,10,249035.0
07,2022-06-07,33,249068.0
08,2022-06-07,36,249104.0
09,2022-06-07,24,249128.0
10,2022-06-07,30,249158.0
11,2022-06-07,34,249192.0
12,2022-06-07,31,249223.0
13,2022-06-07,25,249248.0
14,2022-06-07,22,249270.0
15,2022-06-07,15,249285.0
16,2022-06-07,7,249292.0
17,2022-06-07,4,249296.0
18,2022-06-07,1,249297.0
19,2022-06-07,0,249297.0
20,2022-06-07,0,249297.0
21,2022-06-07,0,249297.0
22,2022-06-07,0,249297.0
23,2022-06-07,0,249297.0
Hour,Date,P(kWh),h_max
00,2022-06-08,0,249297.0
01,2022-06-08,0,249297.0
02,2022-06-08,0,249297.0
03,2022-06-08,0,249297.0
04,2022-06-08,0,249297.0
05,2022-06-08,1,249298.0
06,2022-06-08,4,249302.0
07,2022-06-08,8,249310.0
08,2022-06-08,12,249322.0
09,2022-06-08,16,249338.0
10,2022-06-08,35,249373.0
11,2022-06-08,39,249412.0
12,2022-06-08,26,249438.0
13,2022-06-08,35,249473.0
14,2022-06-08,42,249515.0
15,2022-06-08,38,249553.0
16,2022-06-08,26,249579.0
17,2022-06-08,21,249600.0
18,2022-06-08,6,249606.0
19,2022-06-08,1,249607.0
20,2022-06-08,0,249607.0
21,2022-06-08,0,249607.0
22,2022-06-08,0,249607.0
23,2022-06-08,0,249607.0
Hour,Date,P(kWh),h_max
00,2022-06-09,0,249607.0
01,2022-06-09,0,249607.0
02,2022-06-09,0,249607.0
03,2022-06-09,0,249607.0
04,2022-06-09,0,249607.0
05,2022-06-09,2,249609.0
06,2022-06-09,8,249617.0
07,2022-06-09,26,249643.0
08,2022-06-09,46,249689.0
09,2022-06-09,63,249752.0
10,2022-06-09,74,249826.0
11,2022-06-09,80,249906.0
12,2022-06-09,79,249985.0
13,2022-06-09,74,250059.0
14,2022-06-09,58,250117.0
15,2022-06-09,25,250142.0
16,2022-06-09,16,250158.0
17,2022-06-09,12,250170.0
18,2022-06-09,3,250173.0
19,2022-06-09,0,250173.0
20,2022-06-09,0,250173.0
21,2022-06-09,0,250173.0
22,2022-06-09,0,250173.0
23,2022-06-09,0,250173.0
Hour,Date,P(kWh),h_max
00,2022-06-10,0,250173.0
01,2022-06-10,0,250173.0
02,2022-06-10,0,250173.0
03,2022-06-10,0,250173.0
04,2022-06-10,0,250173.0
05,2022-06-10,2,250175.0
06,2022-06-10,9,250184.0
07,2022-06-10,27,250211.0
08,2022-06-10,45,250256.0
09,2022-06-10,57,250313.0
10,2022-06-10,70,250383.0
11,2022-06-10,75,250458.0
12,2022-06-10,77,250535.0
13,2022-06-10,61,250596.0
14,2022-06-10,48,250644.0
15,2022-06-10,30,250674.0
16,2022-06-10,19,250693.0
17,2022-06-10,8,250701.0
18,2022-06-10,4,250705.0
19,2022-06-10,0,250705.0
20,2022-06-10,0,250705.0
21,2022-06-10,0,250705.0
22,2022-06-10,0,250705.0
23,2022-06-10,0,250705.0
Hour,Date,P(kWh),h_max
00,2022-06-11,0,250705.0
01,2022-06-11,0,250705.0
02,2022-06-11,0,250705.0
03,2022-06-11,0,250705.0
04,2022-06-11,0,250705.0
05,2022-06-11,2,250707.0
06,2022-06-11,6,250713.0
07,2022-06-11,14,250727.0
08,2022-06-11,28,250755.0
09,2022-06-11,36,250791.0
10,2022-06-11,50,250841.0
11,2022-06-11,41,250882.0
12,2022-06-11,37,250919.0
13,2022-06-11,20,250939.0
14,2022-06-11,19,250958.0
15,2022-06-11,55,251013.0
16,2022-06-11,36,251049.0
17,2022-06-11,19,251068.0
18,2022-06-11,5,251073.0
19,2022-06-11,1,251074.0
20,2022-06-11,0,251074.0
21,2022-06-11,0,251074.0
22,2022-06-11,0,251074.0
23,2022-06-11,0,251074.0
Hour,Date,P(kWh),h_max
00,2022-06-12,0,251074.0
01,2022-06-12,0,251074.0
02,2022-06-12,0,251074.0
03,2022-06-12,0,251074.0
04,2022-06-12,0,251074.0
05,2022-06-12,1,251075.0
06,2022-06-12,4,251079.0
07,2022-06-12,19,251098.0
08,2022-06-12,25,251123.0
09,2022-06-12,29,251152.0
10,2022-06-12,44,251196.0
11,2022-06-12,60,251256.0
12,2022-06-12,81,251337.0
13,2022-06-12,70,251407.0
14,2022-06-12,49,251456.0
15,2022-06-12,36,251492.0
16,2022-06-12,27,251519.0
17,2022-06-12,18,251537.0
18,2022-06-12,6,251543.0
19,2022-06-12,1,251544.0
20,2022-06-12,0,251544.0
21,2022-06-12,0,251544.0
22,2022-06-12,0,251544.0
23,2022-06-12,0,251544.0
Hour,Date,P(kWh),h_max
00,2022-06-13,0,251544.0
01,2022-06-13,0,251544.0
02,2022-06-13,0,251544.0
03,2022-06-13,0,251544.0
04,2022-06-13,0,251544.0
05,2022-06-13,1,251545.0
06,2022-06-13,3,251548.0
07,2022-06-13,4,251552.0
08,2022-06-13,10,251562.0
09,2022-06-13,13,251575.0
10,2022-06-13,28,251603.0
11,2022-06-13,61,251664.0
12,2022-06-13,61,251725.0
13,2022-06-13,46,251771.0
14,2022-06-13,28,251799.0
15,2022-06-13,20,251819.0
16,2022-06-13,19,251838.0
17,2022-06-13,5,251843.0
18,2022-06-13,3,251846.0
19,2022-06-13,0,251846.0
20,2022-06-13,0,251846.0
21,2022-06-13,0,251846.0
22,2022-06-13,0,251846.0
23,2022-06-13,0,251846.0
Hour,Date,P(kWh),h_max
00,2022-06-14,0,251846.0
01,2022-06-14,0,251846.0
02,2022-06-14,0,251846.0
03,2022-06-14,0,251846.0
04,2022-06-14,0,251846.0
05,2022-06-14,0,251846.0
06,2022-06-14,3,251849.0
07,2022-06-14,6,251855.0
08,2022-06-14,8,251863.0
09,2022-06-14,15,251878.0
10,2022-06-14,14,251892.0
11,2022-06-14,20,251912.0
12,2022-06-14,21,251933.0
13,2022-06-14,20,251953.0
14,2022-06-14,15,251968.0
15,2022-06-14,12,251980.0
16,2022-06-14,9,251989.0
17,2022-06-14,7,251996.0
18,2022-06-14,3,251999.0
19,2022-06-14,0,251999.0
20,2022-06-14,0,251999.0
21,2022-06-14,0,251999.0
22,2022-06-14,0,251999.0
23,2022-06-14,0,251999.0
Hour,Date,P(kWh),h_max
00,2022-06-15,0,251999.0
01,2022-06-15,0,251999.0
02,2022-06-15,0,251999.0
03,2022-06-15,0,251999.0
04,2022-06-15,0,251999.0
05,2022-06-15,1,252000.0
06,2022-06-15,4,252004.0
07,2022-06-15,9,252013.0
08,2022-06-15,17,252030.0
09,2022-06-15,26,252056.0
10,2022-06-15,43,252099.0
11,2022-06-15,28,252127.0
12,2022-06-15,33,252160.0
13,2022-06-15,54,252214.0
14,2022-06-15,51,252265.0
15,2022-06-15,38,252303.0
16,2022-06-15,19,252322.0
17,2022-06-15,10,252332.0
18,2022-06-15,3,252335.0
19,2022-06-15,0,252335.0
20,2022-06-15,0,252335.0
21,2022-06-15,0,252335.0
22,2022-06-15,0,252335.0
23,2022-06-15,0,252335.0
Hour,Date,P(kWh),h_max
00,2022-06-16,0,252335.0
01,2022-06-16,0,252335.0
02,2022-06-16,0,252335.0
03,2022-06-16,0,252335.0
04,2022-06-16,0,252335.0
05,2022-06-16,2,252337.0
06,2022-06-16,9,252346.0
07,2022-06-16,23,252369.0
08,2022-06-16,43,252412.0
09,2022-06-16,59,252471.0
10,2022-06-16,73,252544.0
11,2022-06-16,75,252619.0
12,2022-06-16,82,252701.0
13,2022-06-16,77,252778.0
14,2022-06-16,70,252848.0
15,2022-06-16,57,252905.0
16,2022-06-16,38,252943.0
17,2022-06-16,17,252960.0
18,2022-06-16,8,252968.0
19,2022-06-16,0,252968.0
20,2022-06-16,0,252968.0
21,2022-06-16,0,252968.0
22,2022-06-16,0,252968.0
23,2022-06-16,0,252968.0
Hour,Date,P(kWh),h_max
00,2022-06-17,0,252968.0
01,2022-06-17,0,252968.0
02,2022-06-17,0,252968.0
03,2022-06-17,0,252968.0
04,2022-06-17,0,252968.0
05,2022-06-17,3,252971.0
06,2022-06-17,8,252979.0
07,2022-06-17,24,253003.0
08,2022-06-17,42,253045.0
09,2022-06-17,64,253109.0
10,2022-06-17,75,253184.0
11,2022-06-17,81,253265.0
12,2022-06-17,79,253344.0
13,2022-06-17,76,253420.0
14,2022-06-17,52,253472.0
15,2022-06-17,43,253515.0
16,2022-06-17,36,253551.0
17,2022-06-17,18,253569.0
18,2022-06-17,5,253574.0
19,2022-06-17,1,253575.0
20,2022-06-17,0,253575.0
21,2022-06-17,0,253575.0
22,2022-06-17,0,253575.0
23,2022-06-17,0,253575.0
Hour,Date,P(kWh),h_max
00,2022-06-18,0,253575.0
01,2022-06-18,0,253575.0
02,2022-06-18,0,253575.0
03,2022-06-18,0,253575.0
04,2022-06-18,0,253575.0
05,2022-06-18,1,253576.0
06,2022-06-18,8,253584.0
07,2022-06-18,22,253606.0
08,2022-06-18,26,253632.0
09,2022-06-18,35,253667.0
10,2022-06-18,73,253740.0
11,2022-06-18,79,253819.0
12,2022-06-18,79,253898.0
13,2022-06-18,76,253974.0
14,2022-06-18,64,254038.0
15,2022-06-18,51,254089.0
16,2022-06-18,30,254119.0
17,2022-06-18,12,254131.0
18,2022-06-18,6,254137.0
19,2022-06-18,2,254139.0
20,2022-06-18,0,254139.0
21,2022-06-18,0,254139.0
22,2022-06-18,0,254139.0
23,2022-06-18,0,254139.0
Hour,Date,P(kWh),h_max
00,2022-06-19,0,254139.0
01,2022-06-19,0,254139.0
02,2022-06-19,0,254139.0
03,2022-06-19,0,254139.0
04,2022-06-19,0,254139.0
05,2022-06-19,1,254140.0
06,2022-06-19,10,254150.0
07,2022-06-19,24,254174.0
08,2022-06-19,42,254216.0
09,2022-06-19,58,254274.0
10,2022-06-19,70,254344.0
11,2022-06-19,74,254418.0
12,2022-06-19,78,254496.0
13,2022-06-19,73,254569.0
14,2022-06-19,52,254621.0
15,2022-06-19,35,254656.0
16,2022-06-19,30,254686.0
17,2022-06-19,12,254698.0
18,2022-06-19,5,254703.0
19,2022-06-19,1,254704.0
20,2022-06-19,0,254704.0
21,2022-06-19,0,254704.0
22,2022-06-19,0,254704.0
23,2022-06-19,0,254704.0
Hour,Date,P(kWh),h_max
00,2022-06-20,0,254704.0
01,2022-06-20,0,254704.0
02,2022-06-20,0,254704.0
03,2022-06-20,0,254704.0
04,2022-06-20,0,254704.0
05,2022-06-20,1,254705.0
06,2022-06-20,10,254715.0
07,2022-06-20,25,254740.0
08,2022-06-20,44,254784.0
09,2022-06-20,60,254844.0
10,2022-06-20,68,254912.0
11,2022-06-20,77,254989.0
12,2022-06-20,78,255067.0
13,2022-06-20,76,255143.0
14,2022-06-20,57,255200.0
15,2022-06-20,56,255256.0
16,2022-06-20,37,255293.0
17,2022-06-20,18,255311.0
18,2022-06-20,8,255319.0
19,2022-06-20,1,255320.0
20,2022-06-20,0,255320.0
21,2022-06-20,0,255320.0
22,2022-06-20,0,255320.0
23,2022-06-20,0,255320.0
Hour,Date,P(kWh),h_max
00,2022-06-21,0,255320.0
01,2022-06-21,0,255320.0
02,2022-06-21,0,255320.0
03,2022-06-21,0,255320.0
04,2022-06-21,0,255320.0
05,2022-06-21,1,255321.0
06,2022-06-21,9,255330.0
07,2022-06-21,24,255354.0
08,2022-06-21,43,255397.0
09,2022-06-21,40,255437.0
10,2022-06-21,50,255487.0
11,2022-06-21,75,255562.0
12,2022-06-21,76,255638.0
13,2022-06-21,71,255709.0
14,2022-06-21,58,255767.0
15,2022-06-21,45,255812.0
16,2022-06-21,34,255846.0
17,2022-06-21,15,255861.0
18,2022-06-21,6,255867.0
19,2022-06-21,1,255868.0
20,2022-06-21,0,255868.0
21,2022-06-21,0,255868.0
22,2022-06-21,0,255868.0
23,2022-06-21,0,255868.0
Hour,Date,P(kWh),h_max
00,2022-06-22,0,255868.0
01,2022-06-22,0,255868.0
02,2022-06-22,0,255868.0
03,2022-06-22,0,255868.0
04,2022-06-22,0,255868.0
05,2022-06-22,1,255869.0
06,2022-06-22,9,255878.0
07,2022-06-22,25,255903.0
08,2022-06-22,42,255945.0
09,2022-06-22,59,256004.0
10,2022-06-22,68,256072.0
11,2022-06-22,76,256148.0
12,2022-06-22,72,256220.0
13,2022-06-22,71,256291.0
14,2022-06-22,46,256337.0
15,2022-06-22,37,256374.0
16,2022-06-22,34,256408.0
17,2022-06-22,18,256426.0
18,2022-06-22,5,256431.0
19,2022-06-22,1,256432.0
20,2022-06-22,0,256432.0
21,2022-06-22,0,256432.0
22,2022-06-22,0,256432.0
23,2022-06-22,0,256432.0
Hour,Date,P(kWh),h_max
00,2022-06-23,0,256432.0
01,2022-06-23,0,256432.0
02,2022-06-23,0,256432.0
03,2022-06-23,0,256432.0
04,2022-06-23,0,256432.0
05,2022-06-23,1,256433.0
06,2022-06-23,9,256442.0
07,2022-06-23,24,256466.0
08,2022-06-23,25,256491.0
09,2022-06-23,42,256533.0
10,2022-06-23,39,256572.0
11,2022-06-23,34,256606.0
12,2022-06-23,21,256627.0
13,2022-06-23,27,256654.0
14,2022-06-23,45,256699.0
15,2022-06-23,39,256738.0
16,2022-06-23,28,256766.0
17,2022-06-23,13,256779.0
18,2022-06-23,4,256783.0
19,2022-06-23,1,256784.0
20,2022-06-23,0,256784.0
21,2022-06-23,0,256784.0
22,2022-06-23,0,256784.0
23,2022-06-23,0,256784.0
Hour,Date,P(kWh),h_max
00,2022-06-24,0,256784.0
01,2022-06-24,0,256784.0
02,2022-06-24,0,256784.0
03,2022-06-24,0,256784.0
04,2022-06-24,0,256784.0
05,2022-06-24,0,256784.0
06,2022-06-24,2,256786.0
07,2022-06-24,12,256798.0
08,2022-06-24,20,256818.0
09,2022-06-24,19,256837.0
10,2022-06-24,30,256867.0
11,2022-06-24,39,256906.0
12,2022-06-24,46,256952.0
13,2022-06-24,38,256990.0
14,2022-06-24,43,257033.0
15,2022-06-24,52,257085.0
16,2022-06-24,30,257115.0
17,2022-06-24,19,257134.0
18,2022-06-24,5,257139.0
19,2022-06-24,1,257140.0
20,2022-06-24,0,257140.0
21,2022-06-24,0,257140.0
22,2022-06-24,0,257140.0
23,2022-06-24,0,257140.0
Hour,Date,P(kWh),h_max
00,2022-06-25,0,257140.0
01,2022-06-25,0,257140.0
02,2022-06-25,0,257140.0
03,2022-06-25,0,257140.0
04,2022-06-25,0,257140.0
05,2022-06-25,2,257142.0
06,2022-06-25,9,257151.0
07,2022-06-25,25,257176.0
08,2022-06-25,44,257220.0
09,2022-06-25,57,257277.0
10,2022-06-25,53,257330.0
11,2022-06-25,53,257383.0
12,2022-06-25,61,257444.0
13,2022-06-25,67,257511.0
14,2022-06-25,66,257577.0
15,2022-06-25,41,257618.0
16,2022-06-25,26,257644.0
17,2022-06-25,16,257660.0
18,2022-06-25,9,257669.0
19,2022-06-25,1,257670.0
20,2022-06-25,0,257670.0
21,2022-06-25,0,257670.0
22,2022-06-25,0,257670.0
23,2022-06-25,0,257670.0
Hour,Date,P(kWh),h_max
00,2022-06-26,0,257670.0
01,2022-06-26,0,257670.0
02,2022-06-26,0,257670.0
03,2022-06-26,0,257670.0
04,2022-06-26,0,257670.0
05,2022-06-26,1,257671.0
06,2022-06-26,10,257681.0
07,2022-06-26,10,257691.0
08,2022-06-26,6,257697.0
09,2022-06-26,14,257711.0
10,2022-06-26,24,257735.0
11,2022-06-26,32,257767.0
12,2022-06-26,34,257801.0
13,2022-06-26,43,257844.0
14,2022-06-26,49,257893.0
15,2022-06-26,30,257923.0
16,2022-06-26,34,257957.0
17,2022-06-26,17,257974.0
18,2022-06-26,8,257982.0
19,2022-06-26,1,257983.0
20,2022-06-26,0,257983.0
21,2022-06-26,0,257983.0
22,2022-06-26,0,257983.0
23,2022-06-26,0,257983.0
Hour,Date,P(kWh),h_max
00,2022-06-27,0,257983.0
01,2022-06-27,0,257983.0
02,2022-06-27,0,257983.0
03,2022-06-27,0,257983.0
04,2022-06-27,0,257983.0
05,2022-06-27,0,257983.0
06,2022-06-27,6,257989.0
07,2022-06-27,10,257999.0
08,2022-06-27,19,258018.0
09,2022-06-27,20,258038.0
10,2022-06-27,22,258060.0
11,2022-06-27,18,258078.0
12,2022-06-27,11,258089.0
13,2022-06-27,16,258105.0
14,2022-06-27,12,258117.0
15,2022-06-27,4,258121.0
16,2022-06-27,6,258127.0
17,2022-06-27,5,258132.0
18,2022-06-27,4,258136.0
19,2022-06-27,0,258136.0
20,2022-06-27,0,258136.0
21,2022-06-27,0,258136.0
22,2022-06-27,0,258136.0
23,2022-06-27,0,258136.0
Hour,Date,P(kWh),h_max
00,2022-06-28,0,258136.0
01,2022-06-28,0,258136.0
02,2022-06-28,0,258136.0
03,2022-06-28,0,258136.0
04,2022-06-28,0,258136.0
05,2022-06-28,1,258137.0
06,2022-06-28,6,258143.0
07,2022-06-28,11,258154.0
08,2022-06-28,29,258183.0
09,2022-06-28,59,258242.0
10,2022-06-28,56,258298.0
11,2022-06-28,45,258343.0
12,2022-06-28,41,258384.0
13,2022-06-28,37,258421.0
14,2022-06-28,31,258452.0
15,2022-06-28,55,258507.0
16,2022-06-28,32,258539.0
17,2022-06-28,13,258552.0
18,2022-06-28,5,258557.0
19,2022-06-28,1,258558.0
20,2022-06-28,0,258558.0
21,2022-06-28,0,258558.0
22,2022-06-28,0,258558.0
23,2022-06-28,0,258558.0
Hour,Date,P(kWh),h_max
00,2022-06-29,0,258558.0
01,2022-06-29,0,258558.0
02,2022-06-29,0,258558.0
03,2022-06-29,0,258558.0
04,2022-06-29,0,258558.0
05,2022-06-29,1,258559.0
06,2022-06-29,9,258568.0
07,2022-06-29,31,258599.0
08,2022-06-29,39,258638.0
09,2022-06-29,35,258673.0
10,2022-06-29,61,258734.0
11,2022-06-29,67,258801.0
12,2022-06-29,50,258851.0
13,2022-06-29,58,258909.0
14,2022-06-29,52,258961.0
15,2022-06-29,53,259014.0
16,2022-06-29,34,259048.0
17,2022-06-29,14,259062.0
18,2022-06-29,3,259065.0
19,2022-06-29,1,259066.0
20,2022-06-29,0,259066.0
21,2022-06-29,0,259066.0
22,2022-06-29,0,259066.0
23,2022-06-29,0,259066.0
Hour,Date,P(kWh),h_max
00,2022-06-30,0,259066.0
01,2022-06-30,0,259066.0
02,2022-06-30,0,259066.0
03,2022-06-30,0,259066.0
04,2022-06-30,0,259066.0
05,2022-06-30,1,259067.0
06,2022-06-30,7,259074.0
07,2022-06-30,18,259092.0
08,2022-06-30,27,259119.0
09,2022-06-30,24,259143.0
10,2022-06-30,37,259180.0
11,2022-06-30,59,259239.0
12,2022-06-30,57,259296.0
13,2022-06-30,49,259345.0
14,2022-06-30,69,259414.0
15,2022-06-30,56,259470.0
16,2022-06-30,38,259508.0
17,2022-06-30,19,259527.0
18,2022-06-30,3,259530.0
19,2022-06-30,0,259530.0
20,2022-06-30,0,259530.0
21,2022-06-30,0,259530.0
22,2022-06-30,0,259530.0
23,2022-06-30,0,259530.0
