Hour,Date,P(kWh),h_max
00,2022-02-01,0,187060.0
01,2022-02-01,0,187060.0
02,2022-02-01,0,187060.0
03,2022-02-01,0,187060.0
04,2022-02-01,0,187060.0
05,2022-02-01,0,187060.0
06,2022-02-01,0,187060.0
07,2022-02-01,1,187061.0
08,2022-02-01,7,187068.0
09,2022-02-01,23,187091.0
10,2022-02-01,42,187133.0
11,2022-02-01,45,187178.0
12,2022-02-01,70,187248.0
13,2022-02-01,67,187315.0
14,2022-02-01,58,187373.0
15,2022-02-01,20,187393.0
16,2022-02-01,13,187406.0
17,2022-02-01,2,187408.0
18,2022-02-01,0,187408.0
19,2022-02-01,0,187408.0
20,2022-02-01,0,187408.0
21,2022-02-01,0,187408.0
22,2022-02-01,0,187408.0
23,2022-02-01,0,187408.0
Hour,Date,P(kWh),h_max
00,2022-02-02,0,187408.0
01,2022-02-02,0,187408.0
02,2022-02-02,0,187408.0
03,2022-02-02,0,187408.0
04,2022-02-02,0,187408.0
05,2022-02-02,0,187408.0
06,2022-02-02,0,187408.0
07,2022-02-02,1,187409.0
08,2022-02-02,7,187416.0
09,2022-02-02,16,187432.0
10,2022-02-02,23,187455.0
11,2022-02-02,35,187490.0
12,2022-02-02,33,187523.0
13,2022-02-02,40,187563.0
14,2022-02-02,36,187599.0
15,2022-02-02,39,187638.0
16,2022-02-02,27,187665.0
17,2022-02-02,4,187669.0
18,2022-02-02,0,187669.0
19,2022-02-02,0,187669.0
20,2022-02-02,0,187669.0
21,2022-02-02,0,187669.0
22,2022-02-02,0,187669.0
23,2022-02-02,0,187669.0
Hour,Date,P(kWh),h_max
00,2022-02-03,0,187669.0
01,2022-02-03,0,187669.0
02,2022-02-03,0,187669.0
03,2022-02-03,0,187669.0
04,2022-02-03,0,187669.0
05,2022-02-03,0,187669.0
06,2022-02-03,0,187669.0
07,2022-02-03,1,187670.0
08,2022-02-03,7,187677.0
09,2022-02-03,20,187697.0
10,2022-02-03,67,187764.0
11,2022-02-03,78,187842.0
12,2022-02-03,83,187925.0
13,2022-02-03,82,188007.0
14,2022-02-03,73,188080.0
15,2022-02-03,53,188133.0
16,2022-02-03,29,188162.0
17,2022-02-03,4,188166.0
18,2022-02-03,0,188166.0
19,2022-02-03,0,188166.0
20,2022-02-03,0,188166.0
21,2022-02-03,0,188166.0
22,2022-02-03,0,188166.0
23,2022-02-03,0,188166.0
