Hour,Date,P(kWh),h_max
01,2021-06-04,0,99285.0
02,2021-06-04,0,99285.0
03,2021-06-04,0,99285.0
04,2021-06-04,0,99285.0
05,2021-06-04,0,99285.0
06,2021-06-04,7,99292.0
07,2021-06-04,28,99320.0
08,2021-06-04,25,99345.0
09,2021-06-04,43,99388.0
10,2021-06-04,82,99470.0
11,2021-06-04,73,99543.0
12,2021-06-04,86,99629.0
13,2021-06-04,85,99714.0
14,2021-06-04,72,99786.0
15,2021-06-04,52,99838.0
16,2021-06-04,40,99878.0
17,2021-06-04,20,99898.0
18,2021-06-04,6,99904.0
19,2021-06-04,1,99905.0
20,2021-06-04,0,99905.0
21,2021-06-04,0,99905.0
22,2021-06-04,0,99905.0
23,2021-06-04,0,99905.0
Hour,Date,P(kWh),h_max
00,2021-06-05,0,99905.0
01,2021-06-05,0,99905.0
02,2021-06-05,0,99905.0
03,2021-06-05,0,99905.0
04,2021-06-05,0,99905.0
05,2021-06-05,1,99906.0
06,2021-06-05,10,99916.0
07,2021-06-05,27,99943.0
08,2021-06-05,37,99980.0
09,2021-06-05,62,100042.0
10,2021-06-05,76,100118.0
11,2021-06-05,81,100199.0
12,2021-06-05,80,100279.0
13,2021-06-05,76,100355.0
14,2021-06-05,61,100416.0
15,2021-06-05,53,100469.0
16,2021-06-05,37,100506.0
17,2021-06-05,19,100525.0
18,2021-06-05,5,100530.0
19,2021-06-05,1,100531.0
20,2021-06-05,0,100531.0
21,2021-06-05,0,100531.0
22,2021-06-05,0,100531.0
23,2021-06-05,0,100531.0
Hour,Date,P(kWh),h_max
00,2021-06-06,0,100531.0
01,2021-06-06,0,100531.0
02,2021-06-06,0,100531.0
03,2021-06-06,0,100531.0
04,2021-06-06,0,100531.0
05,2021-06-06,2,100533.0
06,2021-06-06,9,100542.0
07,2021-06-06,26,100568.0
08,2021-06-06,45,100613.0
09,2021-06-06,59,100672.0
10,2021-06-06,70,100742.0
11,2021-06-06,71,100813.0
12,2021-06-06,43,100856.0
13,2021-06-06,46,100902.0
14,2021-06-06,63,100965.0
15,2021-06-06,47,101012.0
16,2021-06-06,32,101044.0
17,2021-06-06,17,101061.0
18,2021-06-06,7,101068.0
19,2021-06-06,2,101070.0
20,2021-06-06,0,101070.0
21,2021-06-06,0,101070.0
22,2021-06-06,0,101070.0
23,2021-06-06,0,101070.0
Hour,Date,P(kWh),h_max
00,2021-06-07,0,101070.0
01,2021-06-07,0,101070.0
02,2021-06-07,0,101070.0
03,2021-06-07,0,101070.0
04,2021-06-07,0,101070.0
05,2021-06-07,2,101072.0
06,2021-06-07,9,101081.0
07,2021-06-07,27,101108.0
08,2021-06-07,47,101155.0
09,2021-06-07,64,101219.0
10,2021-06-07,75,101294.0
11,2021-06-07,80,101374.0
12,2021-06-07,79,101453.0
13,2021-06-07,59,101512.0
14,2021-06-07,45,101557.0
15,2021-06-07,34,101591.0
16,2021-06-07,31,101622.0
17,2021-06-07,16,101638.0
18,2021-06-07,6,101644.0
19,2021-06-07,0,101644.0
20,2021-06-07,0,101644.0
21,2021-06-07,0,101644.0
22,2021-06-07,0,101644.0
23,2021-06-07,0,101644.0
Hour,Date,P(kWh),h_max
00,2021-06-08,0,101644.0
01,2021-06-08,0,101644.0
02,2021-06-08,0,101644.0
03,2021-06-08,0,101644.0
04,2021-06-08,0,101644.0
05,2021-06-08,2,101646.0
06,2021-06-08,8,101654.0
07,2021-06-08,23,101677.0
08,2021-06-08,41,101718.0
09,2021-06-08,58,101776.0
10,2021-06-08,70,101846.0
11,2021-06-08,77,101923.0
12,2021-06-08,65,101988.0
13,2021-06-08,71,102059.0
14,2021-06-08,66,102125.0
15,2021-06-08,53,102178.0
16,2021-06-08,33,102211.0
17,2021-06-08,19,102230.0
18,2021-06-08,7,102237.0
19,2021-06-08,1,102238.0
20,2021-06-08,0,102238.0
21,2021-06-08,0,102238.0
22,2021-06-08,0,102238.0
23,2021-06-08,0,102238.0
Hour,Date,P(kWh),h_max
00,2021-06-09,0,102238.0
01,2021-06-09,0,102238.0
02,2021-06-09,0,102238.0
03,2021-06-09,0,102238.0
04,2021-06-09,0,102238.0
05,2021-06-09,1,102239.0
06,2021-06-09,8,102247.0
07,2021-06-09,22,102269.0
08,2021-06-09,42,102311.0
09,2021-06-09,60,102371.0
10,2021-06-09,71,102442.0
11,2021-06-09,76,102518.0
12,2021-06-09,78,102596.0
13,2021-06-09,73,102669.0
14,2021-06-09,66,102735.0
15,2021-06-09,52,102787.0
16,2021-06-09,34,102821.0
17,2021-06-09,19,102840.0
18,2021-06-09,6,102846.0
19,2021-06-09,1,102847.0
20,2021-06-09,0,102847.0
21,2021-06-09,0,102847.0
22,2021-06-09,0,102847.0
23,2021-06-09,0,102847.0
Hour,Date,P(kWh),h_max
00,2021-06-10,0,102847.0
01,2021-06-10,0,102847.0
02,2021-06-10,0,102847.0
03,2021-06-10,0,102847.0
04,2021-06-10,0,102847.0
05,2021-06-10,2,102849.0
06,2021-06-10,13,102862.0
07,2021-06-10,17,102879.0
08,2021-06-10,30,102909.0
09,2021-06-10,56,102965.0
10,2021-06-10,66,103031.0
11,2021-06-10,77,103108.0
12,2021-06-10,69,103177.0
13,2021-06-10,48,103225.0
14,2021-06-10,34,103259.0
15,2021-06-10,23,103282.0
16,2021-06-10,14,103296.0
17,2021-06-10,10,103306.0
18,2021-06-10,3,103309.0
19,2021-06-10,0,103309.0
20,2021-06-10,0,103309.0
21,2021-06-10,0,103309.0
22,2021-06-10,0,103309.0
23,2021-06-10,0,103309.0
Hour,Date,P(kWh),h_max
00,2021-06-11,0,103309.0
01,2021-06-11,0,103309.0
02,2021-06-11,0,103309.0
03,2021-06-11,0,103309.0
04,2021-06-11,0,103309.0
05,2021-06-11,0,103309.0
06,2021-06-11,2,103311.0
07,2021-06-11,5,103316.0
08,2021-06-11,10,103326.0
09,2021-06-11,11,103337.0
10,2021-06-11,15,103352.0
11,2021-06-11,10,103362.0
12,2021-06-11,15,103377.0
13,2021-06-11,23,103400.0
14,2021-06-11,10,103410.0
15,2021-06-11,22,103432.0
16,2021-06-11,10,103442.0
17,2021-06-11,17,103459.0
18,2021-06-11,7,103466.0
19,2021-06-11,1,103467.0
20,2021-06-11,0,103467.0
21,2021-06-11,0,103467.0
22,2021-06-11,0,103467.0
23,2021-06-11,0,103467.0
Hour,Date,P(kWh),h_max
00,2021-06-12,0,103467.0
01,2021-06-12,0,103467.0
02,2021-06-12,0,103467.0
03,2021-06-12,0,103467.0
04,2021-06-12,0,103467.0
05,2021-06-12,2,103469.0
06,2021-06-12,7,103476.0
07,2021-06-12,17,103493.0
08,2021-06-12,25,103518.0
09,2021-06-12,29,103547.0
10,2021-06-12,22,103569.0
11,2021-06-12,16,103585.0
12,2021-06-12,19,103604.0
13,2021-06-12,22,103626.0
14,2021-06-12,24,103650.0
15,2021-06-12,23,103673.0
16,2021-06-12,15,103688.0
17,2021-06-12,8,103696.0
18,2021-06-12,7,103703.0
19,2021-06-12,0,103703.0
20,2021-06-12,0,103703.0
21,2021-06-12,0,103703.0
22,2021-06-12,0,103703.0
23,2021-06-12,0,103703.0
Hour,Date,P(kWh),h_max
00,2021-06-13,0,103703.0
01,2021-06-13,0,103703.0
02,2021-06-13,0,103703.0
03,2021-06-13,0,103703.0
04,2021-06-13,0,103703.0
05,2021-06-13,1,103704.0
06,2021-06-13,10,103714.0
07,2021-06-13,15,103729.0
08,2021-06-13,33,103762.0
09,2021-06-13,39,103801.0
10,2021-06-13,40,103841.0
11,2021-06-13,67,103908.0
12,2021-06-13,56,103964.0
13,2021-06-13,58,104022.0
14,2021-06-13,59,104081.0
15,2021-06-13,55,104136.0
16,2021-06-13,34,104170.0
17,2021-06-13,23,104193.0
18,2021-06-13,6,104199.0
19,2021-06-13,1,104200.0
20,2021-06-13,0,104200.0
21,2021-06-13,0,104200.0
22,2021-06-13,0,104200.0
23,2021-06-13,0,104200.0
Hour,Date,P(kWh),h_max
00,2021-06-14,0,104200.0
01,2021-06-14,0,104200.0
02,2021-06-14,0,104200.0
03,2021-06-14,0,104200.0
04,2021-06-14,0,104200.0
05,2021-06-14,1,104201.0
06,2021-06-14,8,104209.0
07,2021-06-14,15,104224.0
08,2021-06-14,19,104243.0
09,2021-06-14,18,104261.0
10,2021-06-14,38,104299.0
11,2021-06-14,45,104344.0
12,2021-06-14,54,104398.0
13,2021-06-14,33,104431.0
14,2021-06-14,44,104475.0
15,2021-06-14,32,104507.0
16,2021-06-14,30,104537.0
17,2021-06-14,18,104555.0
18,2021-06-14,8,104563.0
19,2021-06-14,1,104564.0
20,2021-06-14,0,104564.0
21,2021-06-14,0,104564.0
22,2021-06-14,0,104564.0
23,2021-06-14,0,104564.0
Hour,Date,P(kWh),h_max
00,2021-06-15,0,104564.0
01,2021-06-15,0,104564.0
02,2021-06-15,0,104564.0
03,2021-06-15,0,104564.0
04,2021-06-15,0,104564.0
05,2021-06-15,1,104565.0
06,2021-06-15,6,104571.0
07,2021-06-15,13,104584.0
08,2021-06-15,18,104602.0
09,2021-06-15,20,104622.0
10,2021-06-15,13,104635.0
11,2021-06-15,20,104655.0
12,2021-06-15,15,104670.0
13,2021-06-15,13,104683.0
14,2021-06-15,21,104704.0
15,2021-06-15,17,104721.0
16,2021-06-15,10,104731.0
17,2021-06-15,9,104740.0
18,2021-06-15,2,104742.0
19,2021-06-15,0,104742.0
20,2021-06-15,0,104742.0
21,2021-06-15,0,104742.0
22,2021-06-15,0,104742.0
23,2021-06-15,0,104742.0
Hour,Date,P(kWh),h_max
00,2021-06-16,0,104742.0
01,2021-06-16,0,104742.0
02,2021-06-16,0,104742.0
03,2021-06-16,0,104742.0
04,2021-06-16,0,104742.0
05,2021-06-16,0,104742.0
06,2021-06-16,2,104744.0
07,2021-06-16,3,104747.0
08,2021-06-16,9,104756.0
09,2021-06-16,8,104764.0
10,2021-06-16,9,104773.0
11,2021-06-16,20,104793.0
12,2021-06-16,24,104817.0
13,2021-06-16,18,104835.0
14,2021-06-16,24,104859.0
15,2021-06-16,6,104865.0
16,2021-06-16,13,104878.0
17,2021-06-16,12,104890.0
18,2021-06-16,3,104893.0
19,2021-06-16,1,104894.0
20,2021-06-16,0,104894.0
21,2021-06-16,0,104894.0
22,2021-06-16,0,104894.0
23,2021-06-16,0,104894.0
Hour,Date,P(kWh),h_max
00,2021-06-17,0,104894.0
01,2021-06-17,0,104894.0
02,2021-06-17,0,104894.0
03,2021-06-17,0,104894.0
04,2021-06-17,0,104894.0
05,2021-06-17,0,104894.0
06,2021-06-17,4,104898.0
07,2021-06-17,4,104902.0
08,2021-06-17,8,104910.0
09,2021-06-17,14,104924.0
10,2021-06-17,12,104936.0
11,2021-06-17,20,104956.0
12,2021-06-17,12,104968.0
13,2021-06-17,38,105006.0
14,2021-06-17,32,105038.0
15,2021-06-17,14,105052.0
16,2021-06-17,12,105064.0
17,2021-06-17,5,105069.0
18,2021-06-17,3,105072.0
19,2021-06-17,0,105072.0
20,2021-06-17,0,105072.0
21,2021-06-17,0,105072.0
22,2021-06-17,0,105072.0
23,2021-06-17,0,105072.0
Hour,Date,P(kWh),h_max
00,2021-06-18,0,105072.0
01,2021-06-18,0,105072.0
02,2021-06-18,0,105072.0
03,2021-06-18,0,105072.0
04,2021-06-18,0,105072.0
05,2021-06-18,0,105072.0
06,2021-06-18,3,105075.0
07,2021-06-18,7,105082.0
08,2021-06-18,17,105099.0
09,2021-06-18,19,105118.0
10,2021-06-18,32,105150.0
11,2021-06-18,26,105176.0
12,2021-06-18,30,105206.0
13,2021-06-18,49,105255.0
14,2021-06-18,37,105292.0
15,2021-06-18,23,105315.0
16,2021-06-18,20,105335.0
17,2021-06-18,12,105347.0
18,2021-06-18,5,105352.0
19,2021-06-18,0,105352.0
20,2021-06-18,0,105352.0
21,2021-06-18,0,105352.0
22,2021-06-18,0,105352.0
23,2021-06-18,0,105352.0
Hour,Date,P(kWh),h_max
00,2021-06-19,0,105352.0
01,2021-06-19,0,105352.0
02,2021-06-19,0,105352.0
03,2021-06-19,0,105352.0
04,2021-06-19,0,105352.0
05,2021-06-19,2,105354.0
06,2021-06-19,10,105364.0
07,2021-06-19,28,105392.0
08,2021-06-19,49,105441.0
09,2021-06-19,68,105509.0
10,2021-06-19,78,105587.0
11,2021-06-19,77,105664.0
12,2021-06-19,71,105735.0
13,2021-06-19,66,105801.0
14,2021-06-19,62,105863.0
15,2021-06-19,62,105925.0
16,2021-06-19,40,105965.0
17,2021-06-19,19,105984.0
18,2021-06-19,7,105991.0
19,2021-06-19,2,105993.0
20,2021-06-19,0,105993.0
21,2021-06-19,0,105993.0
22,2021-06-19,0,105993.0
23,2021-06-19,0,105993.0
Hour,Date,P(kWh),h_max
00,2021-06-20,0,105993.0
01,2021-06-20,0,105993.0
02,2021-06-20,0,105993.0
03,2021-06-20,0,105993.0
04,2021-06-20,0,105993.0
05,2021-06-20,1,105994.0
06,2021-06-20,6,106000.0
07,2021-06-20,23,106023.0
08,2021-06-20,46,106069.0
09,2021-06-20,62,106131.0
10,2021-06-20,71,106202.0
11,2021-06-20,77,106279.0
12,2021-06-20,82,106361.0
13,2021-06-20,75,106436.0
14,2021-06-20,53,106489.0
15,2021-06-20,39,106528.0
16,2021-06-20,34,106562.0
17,2021-06-20,16,106578.0
18,2021-06-20,6,106584.0
19,2021-06-20,1,106585.0
20,2021-06-20,0,106585.0
21,2021-06-20,0,106585.0
22,2021-06-20,0,106585.0
23,2021-06-20,0,106585.0
Hour,Date,P(kWh),h_max
00,2021-06-21,0,106585.0
01,2021-06-21,0,106585.0
02,2021-06-21,0,106585.0
03,2021-06-21,0,106585.0
04,2021-06-21,0,106585.0
05,2021-06-21,2,106587.0
06,2021-06-21,10,106597.0
07,2021-06-21,25,106622.0
08,2021-06-21,39,106661.0
09,2021-06-21,62,106723.0
10,2021-06-21,78,106801.0
11,2021-06-21,84,106885.0
12,2021-06-21,54,106939.0
13,2021-06-21,44,106983.0
14,2021-06-21,61,107044.0
15,2021-06-21,45,107089.0
16,2021-06-21,23,107112.0
17,2021-06-21,17,107129.0
18,2021-06-21,7,107136.0
19,2021-06-21,1,107137.0
20,2021-06-21,0,107137.0
21,2021-06-21,0,107137.0
22,2021-06-21,0,107137.0
23,2021-06-21,0,107137.0
Hour,Date,P(kWh),h_max
00,2021-06-22,0,107137.0
01,2021-06-22,0,107137.0
02,2021-06-22,0,107137.0
03,2021-06-22,0,107137.0
04,2021-06-22,0,107137.0
05,2021-06-22,0,107137.0
06,2021-06-22,4,107141.0
07,2021-06-22,9,107150.0
08,2021-06-22,14,107164.0
09,2021-06-22,20,107184.0
10,2021-06-22,28,107212.0
11,2021-06-22,30,107242.0
12,2021-06-22,38,107280.0
13,2021-06-22,44,107324.0
14,2021-06-22,43,107367.0
15,2021-06-22,21,107388.0
16,2021-06-22,12,107400.0
17,2021-06-22,6,107406.0
18,2021-06-22,2,107408.0
19,2021-06-22,1,107409.0
20,2021-06-22,0,107409.0
21,2021-06-22,0,107409.0
22,2021-06-22,0,107409.0
23,2021-06-22,0,107409.0
Hour,Date,P(kWh),h_max
00,2021-06-23,0,107409.0
01,2021-06-23,0,107409.0
02,2021-06-23,0,107409.0
03,2021-06-23,0,107409.0
04,2021-06-23,0,107409.0
05,2021-06-23,1,107410.0
06,2021-06-23,5,107415.0
07,2021-06-23,5,107420.0
08,2021-06-23,6,107426.0
09,2021-06-23,14,107440.0
10,2021-06-23,24,107464.0
11,2021-06-23,39,107503.0
12,2021-06-23,25,107528.0
13,2021-06-23,22,107550.0
14,2021-06-23,18,107568.0
15,2021-06-23,18,107586.0
16,2021-06-23,15,107601.0
17,2021-06-23,10,107611.0
18,2021-06-23,3,107614.0
19,2021-06-23,0,107614.0
20,2021-06-23,0,107614.0
21,2021-06-23,0,107614.0
22,2021-06-23,0,107614.0
23,2021-06-23,0,107614.0
Hour,Date,P(kWh),h_max
00,2021-06-24,0,107614.0
01,2021-06-24,0,107614.0
02,2021-06-24,0,107614.0
03,2021-06-24,0,107614.0
04,2021-06-24,0,107614.0
05,2021-06-24,1,107615.0
06,2021-06-24,7,107622.0
07,2021-06-24,15,107637.0
08,2021-06-24,28,107665.0
09,2021-06-24,45,107710.0
10,2021-06-24,53,107763.0
11,2021-06-24,44,107807.0
12,2021-06-24,54,107861.0
13,2021-06-24,64,107925.0
14,2021-06-24,64,107989.0
15,2021-06-24,43,108032.0
16,2021-06-24,32,108064.0
17,2021-06-24,15,108079.0
18,2021-06-24,8,108087.0
19,2021-06-24,1,108088.0
20,2021-06-24,0,108088.0
21,2021-06-24,0,108088.0
22,2021-06-24,0,108088.0
23,2021-06-24,0,108088.0
Hour,Date,P(kWh),h_max
00,2021-06-25,0,108088.0
01,2021-06-25,0,108088.0
02,2021-06-25,0,108088.0
03,2021-06-25,0,108088.0
04,2021-06-25,0,108088.0
05,2021-06-25,1,108089.0
06,2021-06-25,9,108098.0
07,2021-06-25,24,108122.0
08,2021-06-25,42,108164.0
09,2021-06-25,54,108218.0
10,2021-06-25,71,108289.0
11,2021-06-25,56,108345.0
12,2021-06-25,67,108412.0
13,2021-06-25,52,108464.0
14,2021-06-25,41,108505.0
15,2021-06-25,20,108525.0
16,2021-06-25,34,108559.0
17,2021-06-25,13,108572.0
18,2021-06-25,4,108576.0
19,2021-06-25,1,108577.0
20,2021-06-25,0,108577.0
21,2021-06-25,0,108577.0
22,2021-06-25,0,108577.0
23,2021-06-25,0,108577.0
Hour,Date,P(kWh),h_max
00,2021-06-26,0,108577.0
01,2021-06-26,0,108577.0
02,2021-06-26,0,108577.0
03,2021-06-26,0,108577.0
04,2021-06-26,0,108577.0
05,2021-06-26,0,108577.0
06,2021-06-26,4,108581.0
07,2021-06-26,7,108588.0
08,2021-06-26,12,108600.0
09,2021-06-26,11,108611.0
10,2021-06-26,36,108647.0
11,2021-06-26,72,108719.0
12,2021-06-26,69,108788.0
13,2021-06-26,47,108835.0
14,2021-06-26,9,108844.0
15,2021-06-26,10,108854.0
16,2021-06-26,4,108858.0
17,2021-06-26,9,108867.0
18,2021-06-26,6,108873.0
19,2021-06-26,1,108874.0
20,2021-06-26,0,108874.0
21,2021-06-26,0,108874.0
22,2021-06-26,0,108874.0
23,2021-06-26,0,108874.0
Hour,Date,P(kWh),h_max
00,2021-06-27,0,108874.0
01,2021-06-27,0,108874.0
02,2021-06-27,0,108874.0
03,2021-06-27,0,108874.0
04,2021-06-27,0,108874.0
05,2021-06-27,2,108876.0
06,2021-06-27,9,108885.0
07,2021-06-27,24,108909.0
08,2021-06-27,46,108955.0
09,2021-06-27,64,109019.0
10,2021-06-27,76,109095.0
11,2021-06-27,79,109174.0
12,2021-06-27,83,109257.0
13,2021-06-27,81,109338.0
14,2021-06-27,65,109403.0
15,2021-06-27,48,109451.0
16,2021-06-27,35,109486.0
17,2021-06-27,21,109507.0
18,2021-06-27,7,109514.0
19,2021-06-27,1,109515.0
20,2021-06-27,0,109515.0
21,2021-06-27,0,109515.0
22,2021-06-27,0,109515.0
23,2021-06-27,0,109515.0
Hour,Date,P(kWh),h_max
00,2021-06-28,0,109515.0
01,2021-06-28,0,109515.0
02,2021-06-28,0,109515.0
03,2021-06-28,0,109515.0
04,2021-06-28,0,109515.0
05,2021-06-28,1,109516.0
06,2021-06-28,5,109521.0
07,2021-06-28,13,109534.0
08,2021-06-28,16,109550.0
09,2021-06-28,20,109570.0
10,2021-06-28,33,109603.0
11,2021-06-28,35,109638.0
12,2021-06-28,33,109671.0
13,2021-06-28,32,109703.0
14,2021-06-28,39,109742.0
15,2021-06-28,34,109776.0
16,2021-06-28,28,109804.0
17,2021-06-28,18,109822.0
18,2021-06-28,6,109828.0
19,2021-06-28,1,109829.0
20,2021-06-28,0,109829.0
21,2021-06-28,0,109829.0
22,2021-06-28,0,109829.0
23,2021-06-28,0,109829.0
Hour,Date,P(kWh),h_max
00,2021-06-29,0,109829.0
01,2021-06-29,0,109829.0
02,2021-06-29,0,109829.0
03,2021-06-29,0,109829.0
04,2021-06-29,0,109829.0
05,2021-06-29,1,109830.0
06,2021-06-29,7,109837.0
07,2021-06-29,15,109852.0
08,2021-06-29,23,109875.0
09,2021-06-29,44,109919.0
10,2021-06-29,41,109960.0
11,2021-06-29,80,110040.0
12,2021-06-29,51,110091.0
13,2021-06-29,29,110120.0
14,2021-06-29,57,110177.0
15,2021-06-29,57,110234.0
16,2021-06-29,37,110271.0
17,2021-06-29,20,110291.0
18,2021-06-29,7,110298.0
19,2021-06-29,1,110299.0
20,2021-06-29,0,110299.0
21,2021-06-29,0,110299.0
22,2021-06-29,0,110299.0
23,2021-06-29,0,110299.0
Hour,Date,P(kWh),h_max
00,2021-06-30,0,110299.0
01,2021-06-30,0,110299.0
02,2021-06-30,0,110299.0
03,2021-06-30,0,110299.0
04,2021-06-30,0,110299.0
05,2021-06-30,0,110299.0
06,2021-06-30,3,110302.0
07,2021-06-30,7,110309.0
08,2021-06-30,22,110331.0
09,2021-06-30,33,110364.0
10,2021-06-30,36,110400.0
11,2021-06-30,43,110443.0
12,2021-06-30,29,110472.0
13,2021-06-30,47,110519.0
14,2021-06-30,49,110568.0
15,2021-06-30,34,110602.0
16,2021-06-30,31,110633.0
17,2021-06-30,18,110651.0
18,2021-06-30,6,110657.0
19,2021-06-30,1,110658.0
20,2021-06-30,0,110658.0
21,2021-06-30,0,110658.0
22,2021-06-30,0,110658.0
23,2021-06-30,0,110658.0
,Date,P(kWh),h_max
